yy,mm,dd,176900,177000,177100,179700,179900,182800,203900,204000,215900,233200,240700,272700,275400,275500,275600,276400,276500,276900,277300,279200,298400,331200,331900,332500,387900,417800,417900,418000,418100,418200,418300,419700,419800,419900,420000,481200,482200,512400,513100,54700,54800,54900,55000,55100,55200,639000,652600,652700,652800,652900,653000,653100,698800,698900,699000,699100,699200,699300,699400,83800,83900,858200
2017,2,6,0.8,0.8,0.2,1,1,17,0.4,0.2,0.2,0.2,0.6,11.4,12.6,30.4,54.6,32.2,1.8,0.2,14.8,0,23.8,49.4,28.4,6.6,4.8,0.8,NA,0.2,0.4,0.6,0.4,16,29,19.6,12.2,0.6,3,14.8,15.2,15.8,0.4,0.6,1,51.4,0.2,NA,0,NA,2.4,NA,0.4,4.6,29,0.2,0.8,30.1,2.2,1.6,1.6,4,6.6,NA
2017,2,7,0,0,0,0,0.8,0,0,0,0,0,0,0,0.6,0.2,0,0.2,0,0,0.6,0,0,0.2,0,0,0.4,0,NA,1.6,0.2,0.4,1.8,0,0.2,0,0,0,0,1,0,1.8,0,0,0,1.2,0.8,NA,1.2,NA,0.2,NA,0,7,0.2,0.4,0,0.2,0,0.6,0,0.4,0.2,NA
2017,2,8,0,0,0,0,0.2,0,0,0,0,0,0,0.2,1.2,3,0.8,0,0.4,0.2,0.6,0,0,1.2,0,0.2,0,0,NA,0.2,0,0,0,0.2,0,0.4,0.4,0,0.4,0.2,0.4,2.2,0.2,0.4,0,1,0,NA,0,NA,0,NA,0.6,0.8,0.2,0.4,0,0,0,0.2,0.2,0,0.4,NA
2017,2,9,11.8,12.2,5.6,18.8,25,3,14.8,8.4,12,9.8,16.4,5,7.2,13.2,1.2,4.6,28.6,15.8,6.2,23.2,0.2,18.8,0.8,31.2,12.2,29.8,NA,21.8,9,12.8,13.4,5.4,3,5.6,7.2,21.7,33.2,16,2.6,4.6,25.6,24,11,1.6,15.2,NA,14.4,NA,7.2,NA,26.4,8.2,3,22.9,21.2,9.8,35.2,17,15,9.2,15.8,NA
2017,2,10,11.6,28.4,11,26.2,5,0,16.4,19.8,26.4,24.2,19,0.4,1,5.2,0.2,0.4,18.6,16.6,0.6,7,0,9.8,0,15.4,1.8,15.4,NA,5.6,1.8,2.4,5,0.6,0.2,0.2,0.4,48.1,9.8,2.2,0.4,0.8,12.8,14.4,22.6,0.2,16.2,NA,10.6,NA,0.8,NA,27.2,12,0.2,9.8,22.1,2,7.2,3.8,3.8,1.6,2.6,NA
2017,2,11,0,0.2,0,0.2,0.4,0.2,0.2,0.2,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.2,NA,0,0.2,0,0.2,0,0,0,0,0.6,0,0,0,0,0.2,0.2,0,0,0,NA,0.2,NA,0.2,NA,0.4,0.2,0,0,0.2,0,0.2,0.2,0.2,0,0.2,NA
2017,2,12,0.2,0,0,0,0,0.8,0,0,0,0,0,1,0,0.2,0,0,0,0,3,0,0,0,0,0.2,0,0,NA,0.2,0,0,0.2,0,0,0.6,0,0,0.2,0.6,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,1.2,0,0,0,0,0,0,0,0.4,NA
2017,2,13,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,NA,0.2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2,14,0,0,0.2,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,0,0,NA,0.4,0,0,0.4,0,0,0,0,0,0.8,0,0,0,0,0,0.2,0,0.4,NA,0.4,NA,0,NA,0,0,0,0.2,0,0,0,0,0,0,0,NA
2017,2,15,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0.2,0,0,0,0,0.2,0.2,0,0,NA
2017,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2,18,0,0,0.6,1.8,0,1.6,0,0.2,0,0.2,1,1.4,0.2,0,0,0,0,0,0.2,0.6,0,0,0,0.4,0.2,5,NA,0,7,4.6,3,1.6,1.2,0.4,0.4,1.8,5.4,0.8,3.2,0.4,1.2,1,3.8,0,0,NA,0,NA,4.4,NA,1.6,0,1,0,3,0,5,0.4,0,0,0.6,NA
2017,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,NA,0,NA,0.2,NA,0.2,0.2,0.2,0,0,0,0,0,0,0,0,NA
2017,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2,0,0,0,0,2,0.2,8.6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,NA,0,NA,0,NA,0,0.2,0,0,0,1.6,0,0,0,0,0.2,NA
2017,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,NA,0.2,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0.2,0,0,0,0,0,0,0,0,NA
2017,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,2,24,0,0,0,0,0,1.6,0,0,0,0,0,1.8,2,2.8,1.8,3.6,1.4,0,2.8,0.8,1.4,2.4,1.8,0.2,0.6,0,NA,0,0,0,0,1.8,1.4,1.4,1.6,0.4,0,0.6,3.8,3.2,0,0,0,4.8,0,NA,0,NA,0.2,NA,0,0.8,1.4,0,0,3.8,0,0.2,0,0.4,1.4,NA
2017,2,25,2.8,12,1.6,NA,10.2,18.2,2,12.6,6.4,4.2,1,22.8,14.8,5.2,3.2,4,5,2.6,18.6,7.2,1.6,14,3.4,3.6,7.2,2.2,NA,18.8,30.4,18.2,22.6,17.2,21.8,10.4,11.2,24.7,7.4,9.4,14.4,16.2,2.8,3,9.8,12.6,4.6,NA,4,NA,25.3,NA,0.6,10,17.9,3.2,3,8.6,6.3,4.2,5.2,7.8,4.6,NA
2017,2,26,2,0.4,2.4,NA,0.8,0,2.8,0,0,0.2,0.4,0,0,0.2,0,0.2,1.2,3.2,0,1,0.2,0.4,0,1.2,0.2,1,NA,2,3.6,1.8,2.6,0,0,0,0.2,1,1,0,0,0,1.6,1.8,0.6,0,1,NA,0.2,NA,0.4,NA,1.2,0.4,0,0.4,1.4,0,0.4,0.2,0.8,0,0.4,NA
2017,2,27,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0.2,0,0.2,NA,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0.2,NA,0,NA,0,NA,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,NA
2017,2,28,0,0,0,0.4,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,1,0.2,0,1,0,0.8,1.4,1.2,0.4,0,0.2,0.4,2,5.4,8.8,1.8,5.8,7.2,0.8,8.2,2,1.8,11,0.4,2.8,1.6,0.8,NA,1.6,1.8,3.4,3.8,4.2,0.8,9.2,2.4,0.2,4.8,4.2,5.8,3.4,4.4,2.6,0.2,13.6,0,NA,0,NA,1.4,NA,4,7.6,3.4,1,0.4,10.4,1.8,1,1,2,2.6,NA
2017,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,NA,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,4,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,5,0,0,0,0,0,2.4,0,0.2,0.2,0,0,3.6,2.8,4.8,6.4,5.8,1.2,1,7.8,1.8,2.6,8.2,3.8,1.4,1.2,0,NA,0,1,0.6,0,6.6,7.2,5.4,3.8,0,0.4,3.6,6.8,4.8,0.6,0.6,0,11.8,0.2,NA,0,NA,3,NA,0.6,5.4,5.4,0,0,4.2,0.6,0.2,0,0.8,0.8,NA
2017,3,6,0,0,0,0,0,2.4,0,0,0,0,0,0,0.2,0.4,5.8,3.6,0.2,0,0.2,0,5.6,3.4,4.2,0,0,0,NA,0,0,0.6,0,0.6,1.4,2.4,0.8,0,0,0.2,0.8,0.4,0,0,0,6.2,0,NA,0,NA,0,NA,0,1.8,2,0,0,1.8,0,0,0,0,0,NA
2017,3,7,8.8,6.4,13.6,26.8,13.2,17.8,2.6,3.4,5,3.8,20.4,17,15,31.2,43,31,14.6,7.8,21,18.8,13.4,45.6,20,26.2,14,21.8,NA,14.6,14.4,11.4,17,29.4,21.4,36.8,20.2,4,13.6,25,12,19.4,18.3,9.2,12.8,29.4,19.6,NA,14.4,NA,21.9,NA,5.8,6.6,19.8,15.4,26.4,29.3,16.2,12.6,9.4,15.4,18.2,NA
2017,3,8,7.6,6.2,12,3.8,23.6,13.6,3,2.8,2.2,2.8,4.8,30.4,7.6,24.6,1.6,7.4,38,10.6,15.2,30.4,2.8,20,3.4,17,13.2,19.2,NA,7.6,12,14,10.6,15,5.8,14,6,3.6,17.2,29,20.4,5.2,13.2,5.2,2.4,13.6,5.8,NA,7.4,NA,13.4,NA,7.2,0.8,11.8,16,13,12.2,25.2,20.6,27.4,12.2,13.2,NA
2017,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,31.2,0,0,0,0,0,0,0,0,0,NA
2017,3,10,0,0,0,0,5,0,0,0,0,0,0.2,0.4,1.2,2,0,0.2,1.6,0.8,1,1.4,0,2.6,0,1,1.6,3.6,NA,4.4,0.2,0.2,1,0,0,0.2,0,0,3.2,2.6,1.4,0.6,3.8,0,0,0,1,NA,4.1,NA,0,NA,3.2,28.8,0,2.6,0.6,0,4.6,5.8,1.8,1.4,0.8,NA
2017,3,11,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,NA,0,NA,0,NA,0,1.8,0,0,0,0,0.2,0,0,0,0,NA
2017,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,15,0,0,0,0,0,0,0,0,0,NA
2017,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0.2,0.2,0,0,0,0,0,0,0,0,NA
2017,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,15,0,0,0.4,0.8,0.4,0,0.2,0,0,0,0.2,0,0,0.8,0,0,1.8,0,0,0.4,0,0.2,0.2,1.4,0,2.2,NA,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,1.6,0,1.2,0,NA,0,NA,1.2,NA,0.4,0.2,0,0,2.6,0,0,0.2,0,0,0,NA
2017,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0.2,0,0,0,0,0,0,0,0,NA
2017,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,19,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,20,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,21,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0.2,NA
2017,3,23,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,24,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,27,2.2,0,0,0,3,0.8,2.2,0.8,0,0.2,0.2,0.2,4,9.6,2,5.4,12,4.2,3.4,9.4,0,8.4,4.2,13.2,2.6,1,NA,1.6,0.6,0.8,1,0.4,0.8,2.8,0.8,0,9,0.6,0.2,4.4,4.2,10.2,0.4,10,2,NA,0.8,NA,2,NA,6,0,1.4,0.8,0,6.4,8.2,0.2,5.2,0.6,2.6,NA
2017,3,28,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0.2,NA,0.2,5.8,0,0.2,0,0,0,0,0,0,0,NA
2017,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,2,4.2,3.2,0.8,3,4,0.8,6,3.8,1.8,3.2,4.6,3,4.4,6.8,4.8,5.6,20.8,10,3.8,5.8,6.8,8.2,7.6,5.2,3,4.2,NA,3.2,0,0.4,0.4,1.8,1.4,5.4,1.6,3.8,7.6,1,1.6,3.6,3.6,10.8,3.2,4.6,2,NA,2,NA,1.2,NA,14.2,4.2,2.2,7.8,4.8,8.2,4.2,0.8,2.2,2.6,1.4,NA
2017,4,3,7.6,23.4,11.6,11.4,10.6,0.4,7,8,16.6,5.2,7.4,0.2,2.4,3.2,0.8,1.8,8.6,15.6,1.6,7.6,1,7.8,1.4,9.6,0.2,21.4,NA,4,5.4,5.4,5.4,0,0,0.8,0,13.8,12.4,4.2,0,0.6,12.8,9.2,7,1.6,4.2,NA,2.6,NA,0.4,NA,13.3,5.4,0.2,7.2,14.2,4.6,6.6,3,4.8,0.4,5,NA
2017,4,4,0.4,0.2,2.6,0,0.2,0,0.2,0,0,0,0.6,0,0.4,0.2,0,0.2,1,0.2,0,0,0,0.8,0,0.6,0,3.2,NA,0.2,0,0.2,0,0,0,0,0,12.1,1.6,0.2,0,0,2.8,0,0.6,0,3.2,NA,0.6,NA,0,NA,0.4,0.6,0.2,0.2,0.2,0,1,0.2,0.2,0,0.2,NA
2017,4,5,0,0,0,0,0.2,0,0,0,0,0,0.4,0,1.2,0.4,1,3,1.4,0,0.2,1.2,1,2.4,2,6.8,0,0.2,NA,0,0,0,0,0,0,0,0,0.6,1.8,0,0,0.6,0.2,0.4,0.2,7,0.2,NA,0,NA,0,NA,0,0,0,0,0.2,0.6,9,0,0.8,0,0.2,NA
2017,4,6,2.8,7.4,3.6,24.4,1,0,1,1.8,1.6,1.4,1.8,0.4,0.2,15.6,0,0,6.2,1.6,0,1.6,0,4.2,0.2,2,0.2,0.4,NA,7.4,2.8,10.8,5.8,0,2,1.4,4.6,5.4,10.8,0.4,0.8,0.2,17.5,2,7.2,0,8.2,NA,5,NA,1.4,NA,1,4.2,0,1.2,2.6,2,6.6,0.4,0,0.6,1.2,NA
2017,4,7,0,0,0,0.2,0.8,0,0,0,0,0,0.4,1.8,0,0.2,0,0,0,0,0,0.8,0,0,0,0.2,0.2,0,NA,2.6,4.6,2.4,3,1,0.2,0.2,0.2,0.4,0.6,1.8,1.2,0,0.2,0,0,0,0.8,NA,1.4,NA,2.4,NA,0,1,0,2,0.6,0,0,1,0.4,0.4,2.4,NA
2017,4,8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,10,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,11,0,0,0,0,0,0,0,0,0,0,3,4.2,7.2,0,0,0,0,0,7.8,0,0,0.2,0,0,1.4,0.2,NA,0,0,0,0,8.8,0.4,0,0.2,0,0,3.2,12.4,0,0,0,0,2.6,2,NA,4.4,NA,0.6,NA,0,5,0.6,1,0,0,0,0,0,0.2,0.8,NA
2017,4,12,0,0,0,0.2,0,0,0,0,0,0.2,0,0,23.8,1.2,7.8,4.2,1.8,0,12.4,0,1.4,5,3,8.2,0,0,NA,0,0,0,0,0,0,0.6,0,0,0,0,0,11.8,0,0.2,0,2.2,0,NA,0,NA,0,NA,12.1,2.6,1.2,2.8,0,0,0,0,0,0,0,NA
2017,4,13,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.2,NA,0,NA,0,NA,0.2,0,0,0,0,0,0,0,0,0,0,NA
2017,4,14,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,16,5.8,6.4,17.6,5.6,4.8,5,8,8.8,8,3.6,2.8,2.8,5.4,1.8,13.8,4.2,2.8,1.2,9.4,0,25.4,4.2,31,4.8,0,1.8,NA,10.4,5,7.6,6.2,0.2,1.8,11.8,0.2,32.9,2.6,6.8,0.6,4.6,10.9,6.6,18.8,3.6,4.6,NA,5.2,NA,28.6,NA,1.2,4.2,6.5,2.2,4.9,5.4,2,2.2,1.4,0,4,NA
2017,4,17,1.4,1.4,2,1.4,1.2,5.2,1.6,1.8,1.4,2.4,1.2,2.2,1.8,3.4,1.6,0.2,4.6,1.6,4.8,0,0,4,0,2.6,1.8,1.8,NA,2,2.2,2.6,2,2.2,1.6,3,1.6,1.6,3.4,2.6,2.8,2.4,2.2,0,1.8,0.6,1.4,NA,1.6,NA,2.6,NA,3.4,8.4,4.4,1.2,1.8,0.2,2.2,2.9,2.6,3.8,5.4,NA
2017,4,18,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,4.6,0.8,0,0,0.2,0,5.6,5.2,5.2,0,0,0,NA,1.6,0,0.8,1.8,0,0.2,0,0,0,0,0,0.8,0,0,0,0,9.2,0.2,NA,0,NA,2,NA,0,0.2,0,0,0,0.4,0,0,0,0,0,NA
2017,4,19,1.6,0.8,2,0,3.4,3.8,1.2,1.2,1.2,1,0,3.4,2,16.2,11.8,8.6,4.6,3.8,3,0,0.8,13.4,2.2,9.4,5.6,0.6,NA,1.6,2.6,5.6,6.4,3.4,1.2,4.4,7.8,2,3.4,2.2,12,2.8,2.6,6.4,0.6,12.4,0.4,NA,0.8,NA,5.4,NA,4.4,3.6,6,1.6,0.6,1.8,2.8,3.2,4.6,4.4,2.2,NA
2017,4,20,0,0,0,0,0.2,0,0,0,0,0,0,0.8,0.2,0.2,0.4,0,0.4,0,0,0,0,2,0,0,1,0,NA,0.8,0.2,2.2,0.2,0.2,0.2,0.2,0.2,0,0,1.4,0.2,0,0,0,0,0,0,NA,0,NA,0.2,NA,0,2.6,0,0,0,0,0.2,1,0,0.6,2.2,NA
2017,4,21,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0,NA,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0,0,NA,0,NA,0,NA,0,0.2,0,0,0,0,0,1.2,0,0,1.4,NA
2017,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0.2,NA
2017,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,28,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.4,0,0,0,0,0,0.8,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA
2017,4,29,1.2,0.8,0.6,0.4,2.6,1.2,0,0.4,0,0.2,0.6,2.6,0.2,2,0.2,0.8,2.4,0.6,3.2,1.2,0.2,1.4,0.6,1.4,2,0.2,NA,1.6,7.8,4.2,5.6,1.8,2,1.6,1,3.8,0.2,2.8,3.6,0.4,0,0.8,0.6,0,2.2,NA,2.2,NA,5.4,NA,0.2,4,1,2.4,0.2,1.2,0,1.6,2.6,1.8,3.2,NA
